subject,day,level,time,cst_sd,cst_mean,cst_cv,f_sd,f_mean,f_cv,hpf_cst_sd,hpf_f_sd,bad_wins,window
SFU02,control,submax35,before,2.157838554,69.91539265,4.117229835,0.00200886,0.303036113,0.662911221,2.157838554,0.00167939,0,17
SFU02,control,submax35,before,1.341454353,68.28330852,3.248999125,0.001937484,0.298107301,0.649928455,1.341454353,0.0008535,0,18
SFU02,control,submax35,before,1.445697593,71.16083914,3.608743298,0.001282609,0.300428958,0.426925983,1.445697593,0.00076215,0,19
SFU02,control,submax35,before,1.773597821,71.23557119,3.093677326,0.001720776,0.299565696,0.574423434,1.773597821,0.001330106,0,20
SFU02,control,submax35,before,2.440684214,69.64716505,4.199221537,0.001029178,0.298846012,0.344384179,2.440684214,0.001089016,0,21
SFU02,control,submax35,before,2.739473126,70.98631416,3.126456455,0.001585339,0.299202999,0.529853968,2.739473126,0.001567654,0,22
SFU02,control,submax35,before,2.51674006,73.88787624,4.389048946,0.00149662,0.300461167,0.498107475,2.51674006,0.001474687,0,23
SFU02,control,submax35,before,3.706694903,78.34523077,5.933753395,0.002300136,0.303031267,0.759042331,3.706694903,0.001227056,0,24
SFU02,control,submax35,before,3.087377789,80.16775058,3.732053709,0.001112342,0.301013109,0.369532772,3.087377789,0.001075242,0,25
SFU02,control,submax35,before,2.930907827,79.75707378,5.252891697,0.002595685,0.298999777,0.868122687,2.930907827,0.001743152,0,26
SFU02,control,submax35,before,3.27263479,80.91883,4.362132681,0.001628432,0.30122067,0.540610909,3.27263479,0.001330501,0,27
SFU02,control,submax35,before,3.613273838,79.98313517,5.349612892,0.001993904,0.302416777,0.659323125,3.613273838,0.001911914,0,28
SFU02,control,submax35,before,3.518061744,71.20314186,7.464702085,0.005373294,0.295013319,1.821373191,3.518061744,0.00206293,0,29
SFU02,control,submax35,before,3.038091666,62.51113591,5.725182061,0.00476379,0.276933974,1.720189737,3.038091666,0.00267324,0,30
SFU02,control,submax35,pre,0.800867214,42.25485992,4.310238501,0.001738805,0.300490225,0.578655989,0.800867214,0.001676647,0,1
SFU02,control,submax35,pre,2.884920642,45.92413483,7.076191333,0.003075235,0.299445087,1.026977871,2.884920642,0.002625945,0,2
SFU02,control,submax35,pre,3.289640165,53.00558485,6.574043827,0.002867672,0.302176971,0.94900417,3.289640165,0.00229137,0,3
SFU02,control,submax35,pre,1.790429101,61.74780885,2.607810143,0.002124366,0.299515217,0.709268143,1.790429101,0.001331911,0,4
SFU02,control,submax35,pre,2.111147842,63.94207501,4.596263299,0.001357099,0.29753714,0.45611089,2.111147842,0.001192473,0,5
SFU02,control,submax35,pre,2.082236114,68.07169879,3.418921805,0.001201562,0.297818914,0.403453976,2.082236114,0.001205107,0,6
SFU02,control,submax35,pre,1.466602799,69.27164091,2.05201511,0.000823995,0.298988789,0.275594101,1.466602799,0.000832969,0,7
SFU02,control,submax35,pre,2.827691345,72.64670873,3.595360853,0.002624308,0.299660083,0.875761691,2.827691345,0.002652502,0,8
SFU02,control,submax35,pre,2.579411654,73.5771489,3.667902072,0.002445747,0.299031317,0.817889819,2.579411654,0.002064091,0,9
SFU02,control,submax35,pre,2.978237283,77.1936549,3.680806872,0.001577568,0.296717884,0.531672838,2.978237283,0.001713394,0,10
SFU02,control,submax35,pre,3.433766123,79.69504357,5.656506776,0.002108009,0.296487511,0.710994211,3.433766123,0.000946847,0,11
SFU02,control,submax35,pre,1.383467837,82.03305732,2.094016444,0.001790676,0.298303591,0.600286295,1.383467837,0.001176672,0,12
SFU02,control,submax35,pre,2.073854165,79.84157877,2.735658028,0.001784471,0.295616027,0.603644757,2.073854165,0.000846054,0,13
SFU02,control,submax35,pre,2.543309072,81.82080176,4.586026027,0.003325663,0.297986409,1.116045361,2.543309072,0.001491959,0,14
SFU02,control,submax35,pre,2.6528515,77.56380901,2.624025215,0.001269349,0.295489901,0.429574508,2.6528515,0.001884704,0,15
SFU02,control,submax35,pre,1.839589949,78.43525747,2.727463064,0.001459143,0.294638424,0.495231675,1.839589949,0.000740709,0,16
SFU02,control,submax35,pre,2.479180378,80.85971734,3.093478061,0.001016336,0.295199875,0.344287493,2.479180378,0.001043018,0,17
SFU02,control,submax35,pre,2.142023187,83.85463246,3.777235377,0.00175937,0.296391786,0.593595983,2.142023187,0.000967749,0,18
SFU02,control,submax35,pre,4.334732078,88.6092855,5.025754872,0.001723401,0.299528582,0.575371049,4.334732078,0.001749285,0,19
SFU02,control,submax35,pre,4.116129712,87.20028513,5.437197985,0.002600195,0.295680755,0.879392653,4.116129712,0.001186935,0,20
SFU02,control,submax35,pre,2.184448935,91.54293431,3.603527132,0.002297193,0.29672392,0.774185258,2.184448935,0.000916338,0,21
SFU02,control,submax35,pre,3.224067138,90.53004051,4.454610255,0.002032573,0.297924894,0.682243499,3.224067138,0.0014868,0,22
SFU02,control,submax35,pre,3.965853914,89.33175111,4.048894115,0.00137928,0.294131125,0.468933659,3.965853914,0.001174172,0,23
SFU02,control,submax35,pre,2.842176901,89.19143398,3.76767456,0.001078312,0.294913767,0.365636319,2.842176901,0.001111577,0,24
SFU02,control,submax35,pre,3.119900515,90.51396981,3.579275315,0.00111165,0.298086699,0.372928362,3.119900515,0.000963904,0,25
SFU02,control,submax35,pre,1.980835434,90.42864999,2.092049785,0.00067118,0.297025957,0.225966872,1.980835434,0.000783443,0,26
SFU02,control,submax35,pre,3.240607774,91.0876716,3.660362351,0.001294579,0.297414051,0.43527848,3.240607774,0.00120366,0,27
SFU02,control,submax35,pre,2.708267942,90.15145816,2.989306106,0.000434025,0.296542854,0.146361576,2.708267942,0.000596983,0,28
SFU02,control,submax35,pre,1.847402482,91.72737804,1.856068836,0.000488288,0.297226779,0.164281249,1.847402482,0.000664048,0,29
SFU02,control,submax35,pre,1.780362254,88.87881751,2.412291063,0.000921062,0.296669752,0.310466966,1.780362254,0.000702453,0,30
SFU02,control,submax35,post,0.862456449,83.45808763,1.046634033,0.000632191,0.296386574,0.213299606,0.862456449,0.000537867,0,1
SFU02,control,submax35,post,2.911623569,86.0559523,4.320320659,0.001968644,0.294685608,0.668048973,2.911623569,0.00159541,0,2
SFU02,control,submax35,post,2.516002876,86.19341671,3.67670993,0.001235238,0.295888389,0.417467629,2.516002876,0.001120628,0,3
SFU02,control,submax35,post,4.698530462,85.82049307,5.188632119,0.001925102,0.297207689,0.647729427,4.698530462,0.002016542,0,4
SFU02,control,submax35,post,1.886316042,86.80797331,3.319868538,0.000858556,0.295643269,0.290402723,1.886316042,0.000591319,0,5
SFU02,control,submax35,post,2.76984377,87.07822465,2.552091075,0.001331559,0.297538955,0.447524349,2.76984377,0.001289043,0,6
SFU02,control,submax35,post,5.287070312,84.92607025,7.09239023,0.002704078,0.296484368,0.912047381,5.287070312,0.002231641,0,7
SFU02,control,submax35,post,3.713187107,82.81913385,2.983860674,0.000785468,0.296655007,0.264774937,3.713187107,0.001252496,0,8
SFU02,control,submax35,post,2.323107572,82.61787456,2.560166262,0.000857336,0.295865632,0.289772138,2.323107572,0.000720452,0,9
SFU02,control,submax35,post,3.135401365,84.02883248,4.091284378,0.000937721,0.294581428,0.318323103,3.135401365,0.000798496,0,10
SFU02,control,submax35,post,1.425426621,81.80715941,3.079428376,0.001529671,0.293381661,0.521392853,1.425426621,0.000560125,0,11
SFU02,control,submax35,post,3.520819917,85.80675823,5.758981032,0.002419116,0.292559541,0.826879849,3.520819917,0.001134311,0,12
SFU02,control,submax35,post,2.908708767,85.56363249,4.108803332,0.001344649,0.293643404,0.45791904,2.908708767,0.001032311,0,13
SFU02,control,submax35,post,2.937493623,85.36696384,4.953549839,0.001653075,0.295183979,0.560015027,2.937493623,0.001194339,0,14
SFU02,control,submax35,post,3.311287628,87.27150754,3.908407378,0.001224498,0.295463693,0.414432746,3.311287628,0.001143428,0,15
SFU02,control,submax35,post,1.717572194,86.11248109,1.099442082,0.000497731,0.295794064,0.168269366,1.717572194,0.00060339,0,16
SFU02,control,submax35,post,2.116607857,86.43048909,2.729321541,0.001111592,0.298866981,0.371935511,2.116607857,0.000647591,0,17
SFU02,control,submax35,post,1.861456021,82.15485956,2.274959545,0.000951628,0.29892976,0.318344919,1.861456021,0.000835938,0,18
SFU02,control,submax35,post,2.454447954,81.66615618,3.547516325,0.001414921,0.297791522,0.475137975,2.454447954,0.000706244,0,19
SFU02,control,submax35,post,3.396805828,83.76571187,4.116360788,0.00122751,0.296893925,0.413450578,3.396805828,0.000984988,0,20
SFU02,control,submax35,post,2.239823071,81.32443529,4.036468714,0.001177886,0.298797591,0.394208615,2.239823071,0.001208001,0,21
SFU02,control,submax35,post,1.469966471,81.59119648,3.576646847,0.001879753,0.298204005,0.630357946,1.469966471,0.000807289,0,22
SFU02,control,submax35,post,1.460588964,79.64768669,1.405917138,0.00146919,0.298096529,0.492857257,1.460588964,0.000498771,0,23
SFU02,control,submax35,post,2.657967196,82.32858946,4.253405164,0.001637032,0.297266878,0.550694273,2.657967196,0.00110907,0,24
SFU02,control,submax35,post,1.362711878,80.04532128,1.245605399,0.000752338,0.298079939,0.252394834,1.362711878,0.000860434,0,25
SFU02,control,submax35,post,1.61252313,79.74637566,3.352890439,0.000929665,0.298405089,0.311544754,1.61252313,0.000606266,0,26
SFU02,control,submax35,post,2.39651751,80.50517521,3.582975467,0.000989359,0.296273107,0.33393468,2.39651751,0.000718435,0,27
SFU02,control,submax35,post,0.805116034,81.06197019,3.825975024,0.000820833,0.299283542,0.274265991,0.805116034,0.000510989,0,28
SFU02,control,submax35,post,1.910550793,76.99108318,2.237852211,0.000668729,0.295588676,0.226236378,1.910550793,0.000564796,0,29
SFU02,control,submax35,post,2.23860149,71.78992585,6.940734538,0.005022313,0.291274614,1.724253731,2.23860149,0.000808848,0,30
SFU03,stretch,submax10,before,1.1761869,13.49351647,9.247549505,0.000718383,0.077096949,0.931791724,1.1761869,0.000877162,0,1
SFU03,stretch,submax10,before,1.235634655,16.04850064,11.43223342,0.000554218,0.076028686,0.728958909,1.235634655,0.000221002,0,2
SFU03,stretch,submax10,before,0.520965754,16.24116103,5.714478863,0.000893524,0.076134573,1.173611606,0.520965754,0.000734694,0,3
SFU03,stretch,submax10,before,0.862701078,16.21786727,4.646799133,0.000498515,0.076267891,0.653636834,0.862701078,0.000607383,0,4
SFU03,stretch,submax10,before,0.663543228,11.78671685,3.816040904,0.000754497,0.076233948,0.989711977,0.663543228,0.000309494,0,5
SFU03,stretch,submax10,before,0.291557491,11.06347781,2.789559274,0.000246847,0.077849483,0.317081899,0.291557491,0.000329054,0,6
SFU03,stretch,submax10,before,0.452022166,10.88451475,4.127745609,0.000609358,0.076380002,0.797797794,0.452022166,0.000520111,0,7
SFU03,stretch,submax10,before,0.369790935,10.48526464,2.966138875,0.000303094,0.076902854,0.394125597,0.369790935,0.000209068,0,8
SFU03,stretch,submax10,before,0.4930944,10.9675549,6.952565293,0.000505229,0.075842492,0.666155056,0.4930944,0.000314491,0,9
SFU03,stretch,submax10,before,0.477169382,12.40038023,5.262901937,0.001035598,0.07550974,1.371476623,0.477169382,0.00052452,0,10
SFU03,stretch,submax10,before,0.684284029,12.06887726,5.42254908,0.000421534,0.07684576,0.548545479,0.684284029,0.000416029,0,11
SFU03,stretch,submax10,before,0.465016635,10.94651612,3.175888217,0.000455754,0.076353363,0.596901103,0.465016635,0.000415683,0,12
SFU03,stretch,submax10,before,0.319201638,10.24218792,3.279953954,0.00036263,0.076544259,0.473751981,0.319201638,0.000415071,0,13
SFU03,stretch,submax10,before,0.124599137,10.30950016,3.565959204,0.000308175,0.075303645,0.409243743,0.124599137,0.000345187,0,14
SFU03,stretch,submax10,before,0.48970306,10.71302274,4.132093655,0.000781707,0.075600037,1.034003627,0.48970306,0.000561471,0,15
SFU03,stretch,submax10,before,0.562760707,10.85101508,7.119416882,0.000320779,0.076953369,0.416848738,0.562760707,0.000279075,0,16
SFU03,stretch,submax10,before,0.384897535,10.84524213,5.27885334,0.000402215,0.075754499,0.530945359,0.384897535,0.000466537,0,17
SFU03,stretch,submax10,before,0.426254016,10.4806232,4.605118043,0.00060268,0.076945944,0.783251476,0.426254016,0.000330995,0,18
SFU03,stretch,submax10,before,0.509056112,10.65552764,4.373633401,0.000317052,0.075599885,0.419382228,0.509056112,0.000348665,0,19
SFU03,stretch,submax10,before,0.216661084,10.61183374,3.929068961,0.000389716,0.076025421,0.512612141,0.216661084,0.000285041,0,20
SFU03,stretch,submax10,before,0.340231163,10.42546985,4.069717635,0.000394346,0.075184491,0.524504944,0.340231163,0.000403569,0,21
SFU03,stretch,submax10,before,0.35825937,11.71529244,7.671443708,0.000599978,0.074733155,0.802826448,0.35825937,0.000283669,0,22
SFU03,stretch,submax10,before,0.917675254,12.11374445,9.282112802,0.000717373,0.077098603,0.930461472,0.917675254,0.000590276,0,23
SFU03,stretch,submax10,before,0.655001049,12.52399631,5.440200234,0.000566482,0.076405632,0.7414143,0.655001049,0.000230998,0,24
SFU03,stretch,submax10,before,0.638451569,12.67978657,6.55193127,0.00087741,0.076277182,1.150291739,0.638451569,0.000497086,0,25
SFU03,stretch,submax10,before,0.542104802,12.17507504,3.582239875,0.00066686,0.077039687,0.865605683,0.542104802,0.000380519,0,26
SFU03,stretch,submax10,before,0.373428084,12.03294158,2.595515056,0.000348761,0.075568308,0.461518197,0.373428084,0.000268396,0,27
SFU03,stretch,submax10,before,0.447819781,12.47363086,3.596262463,0.000560385,0.076725924,0.730372528,0.447819781,0.000215464,0,28
SFU03,stretch,submax10,before,0.631681421,12.45532248,4.924266046,0.000346206,0.076447858,0.452865239,0.631681421,0.000440802,0,29
SFU03,stretch,submax10,before,0.470920748,13.48231895,4.807608908,0.000374591,0.075801128,0.494175652,0.470920748,0.000256127,0,30
SFU03,stretch,submax10,pre,0.720919518,15.55166848,4.206066635,0.000568294,0.076048897,0.747274107,0.720919518,0.000548477,0,1
SFU03,stretch,submax10,pre,0.873172332,13.72677279,8.904655728,0.001508955,0.07664617,1.968729096,0.873172332,0.001459596,0,2
SFU03,stretch,submax10,pre,1.587219647,13.2122498,13.20348098,0.000658075,0.073756794,0.892222867,1.587219647,0.000994748,0,3
SFU03,stretch,submax10,pre,0.998641353,12.74276052,6.926624998,0.00056862,0.074420015,0.76406842,0.998641353,0.000518239,0,4
SFU03,stretch,submax10,pre,1.180640517,12.4298687,9.429418915,0.000392619,0.074640651,0.526012795,1.180640517,0.000437203,0,5
SFU03,stretch,submax10,pre,0.834249572,14.70102948,10.06021715,0.000548618,0.074202615,0.739351834,0.834249572,0.000488413,0,6
SFU03,stretch,submax10,pre,1.235396413,17.4228579,11.29641458,0.000561618,0.074625649,0.752581015,1.235396413,0.000344504,0,7
SFU03,stretch,submax10,pre,0.680891775,18.18967239,4.337227301,0.000217261,0.074989401,0.289722571,0.680891775,0.000254712,0,8
SFU03,stretch,submax10,pre,1.760999637,16.22727042,9.896689184,0.000545144,0.075141415,0.725490586,1.760999637,0.000644433,0,9
SFU03,stretch,submax10,pre,2.155435772,15.29288069,18.42262551,0.00090036,0.074058754,1.215737907,2.155435772,0.000766949,0,10
SFU03,stretch,submax10,pre,0.933770041,16.21290911,6.259647959,0.000511938,0.073518806,0.696336621,0.933770041,0.000437346,0,11
SFU03,stretch,submax10,pre,1.276482761,17.47021391,9.517458455,0.001075107,0.07527619,1.428216927,1.276482761,0.000522004,0,12
SFU03,stretch,submax10,pre,1.37638647,15.62976097,9.545210665,0.000512514,0.075212576,0.681420171,1.37638647,0.000336716,0,13
SFU03,stretch,submax10,pre,1.24023869,15.74901632,9.896273031,0.000766413,0.074506427,1.02865413,1.24023869,0.000646951,0,14
SFU03,stretch,submax10,pre,0.797505259,16.2770425,6.401593595,0.000449691,0.075815418,0.593138932,0.797505259,0.000387062,0,15
SFU03,stretch,submax10,pre,0.800452281,15.71139976,5.60756202,0.00030793,0.075878358,0.405821114,0.800452281,0.000281688,0,16
SFU03,stretch,submax10,pre,0.812264922,15.69750876,10.86185897,0.000527998,0.075355245,0.700678074,0.812264922,0.000489928,0,17
SFU03,stretch,submax10,pre,1.637332305,14.32727191,12.2112982,0.000784133,0.074319812,1.05507896,1.637332305,0.000453269,0,18
SFU03,stretch,submax10,pre,0.948810664,16.7727797,6.516584497,0.000291518,0.07315549,0.398490755,0.948810664,0.000378529,0,19
SFU03,stretch,submax10,pre,0.624853472,17.7248081,4.062029523,0.00080491,0.074725698,1.077153536,0.624853472,0.000443319,0,20
SFU03,stretch,submax10,pre,1.023915239,16.57386147,10.24909094,0.000354817,0.075580416,0.469456471,1.023915239,0.00030585,0,21
SFU03,stretch,submax10,pre,0.635022243,15.88715641,9.064174454,0.000438164,0.074555932,0.587698384,0.635022243,0.000197085,0,22
SFU03,stretch,submax10,pre,0.721418429,16.42011953,10.09531436,0.000498891,0.07535523,0.662052814,0.721418429,0.000384542,0,23
SFU03,stretch,submax10,pre,1.413802301,16.95082431,8.347133535,0.000368518,0.074668752,0.49353752,1.413802301,0.000477736,0,24
SFU03,stretch,submax10,pre,1.255451004,16.46582271,10.45645326,0.000923804,0.073835155,1.251170738,1.255451004,0.000602956,0,25
SFU03,stretch,submax10,pre,1.278686037,17.13658733,10.14077501,0.00090036,0.075176492,1.197661927,1.278686037,0.000659047,0,26
SFU03,stretch,submax10,pre,1.289270081,17.09755177,4.437213836,0.000542264,0.074512871,0.727746044,1.289270081,0.000672262,0,27
SFU03,stretch,submax10,pre,1.860002981,15.11036345,14.55442923,0.00046436,0.074327555,0.624748643,1.860002981,0.000556274,0,28
SFU03,stretch,submax10,pre,1.542862079,16.75713228,12.98762153,0.000776368,0.075115321,1.033567446,1.542862079,0.000425073,0,29
SFU03,stretch,submax10,pre,1.688272861,14.64007406,9.179520115,0.000383969,0.074685561,0.514114413,1.688272861,0.000260636,0,30
SFU03,stretch,submax10,post,1.400669382,23.14848996,7.189661642,0.000239132,0.074202989,0.322266702,1.400669382,0.000175729,0,1
SFU03,stretch,submax10,post,1.569901986,24.39059457,8.307891263,0.00046329,0.07459802,0.621048434,1.569901986,0.00032677,0,2
SFU03,stretch,submax10,post,2.139408675,19.67966822,8.811260342,0.000330975,0.074462242,0.444486579,2.139408675,0.000298523,0,3
SFU03,stretch,submax10,post,2.594607434,18.12914523,17.88452121,0.000379413,0.074748585,0.507585589,2.594607434,0.000390531,0,4
SFU03,stretch,submax10,post,0.896643286,21.08554413,4.604247865,0.000238791,0.074408497,0.320918497,0.896643286,0.000241204,0,5
SFU03,stretch,submax10,post,0.369713936,19.10797353,4.28797169,0.000443379,0.074847599,0.592375167,0.369713936,0.00040561,0,6
SFU03,stretch,submax10,post,1.194462579,20.25085342,7.155300697,0.000393864,0.075026627,0.524965843,1.194462579,0.000357944,0,7
SFU03,stretch,submax10,post,0.758394674,18.92595614,4.507767772,0.000297275,0.075090941,0.395886741,0.758394674,0.0002726,0,8
SFU03,stretch,submax10,post,1.21315106,18.53278527,6.60949717,0.00032761,0.074798673,0.43798899,1.21315106,0.000257465,0,9
SFU03,stretch,submax10,post,0.975562212,19.74141038,6.301287029,0.000430378,0.074721148,0.575978527,0.975562212,0.000343389,0,10
SFU03,stretch,submax10,post,1.807953949,18.48289455,11.26977116,0.000405262,0.074432367,0.544469879,1.807953949,0.000396726,0,11
SFU03,stretch,submax10,post,1.037566482,18.87832017,7.398259407,0.000372736,0.075440917,0.494077197,1.037566482,0.000277211,0,12
SFU03,stretch,submax10,post,1.671741205,19.76020933,11.23383153,0.000520884,0.075326103,0.691505704,1.671741205,0.00037375,0,13
SFU03,stretch,submax10,post,1.2836255,18.50233734,5.487871829,0.000405754,0.074768138,0.542682992,1.2836255,0.000268561,0,14
SFU03,stretch,submax10,post,1.467011996,18.71592169,7.709117402,0.000350955,0.074786952,0.469273491,1.467011996,0.000412696,0,15
SFU03,stretch,submax10,post,1.652336622,18.38462766,9.350147079,0.00030059,0.074192944,0.405146623,1.652336622,0.000285803,0,16
SFU03,stretch,submax10,post,1.504472902,19.24941688,6.707404383,0.000312291,0.074521025,0.419064764,1.504472902,0.000309602,0,17
SFU03,stretch,submax10,post,0.395070288,20.06686803,2.635953503,0.000137343,0.074894966,0.183380669,0.395070288,0.00024878,0,18
SFU03,stretch,submax10,post,1.301184528,19.0810689,6.10891674,0.00021386,0.075365756,0.283763099,1.301184528,0.000239031,0,19
SFU03,stretch,submax10,post,1.00666423,18.63673412,5.044202925,0.000317083,0.075060951,0.422433811,1.00666423,0.000327932,0,20
SFU03,stretch,submax10,post,1.04676263,17.02952322,7.717237262,0.000309495,0.074635035,0.414677306,1.04676263,0.000217109,0,21
SFU03,stretch,submax10,post,0.702982604,18.74852703,1.826386865,0.000294182,0.074651418,0.394074689,0.702982604,0.00022038,0,22
SFU03,stretch,submax10,post,0.464091054,21.34823516,3.960366346,0.000395329,0.074752027,0.528853891,0.464091054,0.000200263,0,23
SFU03,stretch,submax10,post,0.936575751,21.18484754,3.791164811,0.000303361,0.075004794,0.404455433,0.936575751,0.000390576,0,24
SFU03,stretch,submax10,post,0.601867835,22.35806,4.710277809,0.000351034,0.075109912,0.467360272,0.601867835,0.000148873,0,25
SFU03,stretch,submax10,post,0.979530872,20.03682124,9.146168685,0.00050196,0.075308068,0.666542778,0.979530872,0.000324634,0,26
SFU03,stretch,submax10,post,0.660641983,18.87942999,6.122572469,0.000208733,0.074663672,0.279564874,0.660641983,0.000204498,0,27
SFU03,stretch,submax10,post,1.387555358,19.11144003,4.806658794,0.000171608,0.07486321,0.229228226,1.387555358,0.000191223,0,28
SFU03,stretch,submax10,post,1.319021935,15.7979526,9.263774166,0.000351171,0.074818842,0.469362123,1.319021935,0.000296461,0,29
SFU03,stretch,submax10,post,0.835016138,18.9343928,6.840816115,0.000192461,0.074836738,0.257173939,0.835016138,0.000180892,0,30
SFU03,stretch,submax35,before,1.156226771,20.8955279,5.017715048,0.00193743,0.261297652,0.741464842,1.156226771,0.001656519,0,1
SFU03,stretch,submax35,before,0.52503707,21.09150852,2.997067886,0.001279125,0.257641225,0.496475426,0.52503707,0.001153,0,2
SFU03,stretch,submax35,before,1.073685639,22.6024527,6.312009803,0.001840999,0.259209009,0.710237202,1.073685639,0.001376087,0,3
SFU03,stretch,submax35,before,1.621204334,22.58056178,6.78710626,0.002165642,0.257369535,0.84145244,1.621204334,0.002177603,0,4
SFU03,stretch,submax35,before,0.990520527,23.14868855,4.64017425,0.001859581,0.257834003,0.721232005,0.990520527,0.000950375,0,5
SFU03,stretch,submax35,before,1.027444478,22.79874035,4.65346688,0.001586249,0.260381551,0.609201812,1.027444478,0.001365472,0,6
SFU03,stretch,submax35,before,0.815912721,22.45072579,3.27228516,0.001396312,0.261751865,0.533448569,0.815912721,0.000757666,0,7
SFU03,stretch,submax35,before,0.943972922,21.60995799,3.666277786,0.001467954,0.262669384,0.55886009,0.943972922,0.001636259,0,8
SFU03,stretch,submax35,before,0.833982564,21.15506631,5.128218714,0.000955047,0.262114939,0.364361952,0.833982564,0.000794926,0,9
SFU03,stretch,submax35,before,0.749954812,21.3644476,4.438851005,0.002342149,0.261240349,0.896549526,0.749954812,0.001428171,0,10
SFU03,stretch,submax35,before,1.248035887,21.46292663,7.877009243,0.003054257,0.260270344,1.173494159,1.248035887,0.001605074,0,11
SFU03,stretch,submax35,before,0.565705259,21.5500188,3.176311435,0.001300732,0.262464537,0.495583925,0.565705259,0.000980807,0,12
SFU03,stretch,submax35,before,0.506150094,21.62199728,3.059774191,0.00250714,0.259150986,0.967443596,0.506150094,0.000911545,0,13
SFU03,stretch,submax35,before,1.155214685,22.73777406,5.87790861,0.003635389,0.259400862,1.401456148,1.155214685,0.002865594,0,14
SFU03,stretch,submax35,before,1.343458484,21.85854371,5.440621474,0.002197004,0.260699824,0.84273306,1.343458484,0.002482682,0,15
SFU03,stretch,submax35,before,0.802946094,20.64497237,3.254596995,0.000990264,0.258666511,0.382834089,0.802946094,0.001593195,0,16
SFU03,stretch,submax35,before,0.773133006,20.73649547,4.015518365,0.001556052,0.257826004,0.603528078,0.773133006,0.001295552,0,17
SFU03,stretch,submax35,before,0.980675081,20.97539604,5.40830379,0.001966685,0.259240505,0.758633289,0.980675081,0.001386639,0,18
SFU03,stretch,submax35,before,1.049691607,20.69764047,4.740461791,0.002102064,0.258743183,0.81241328,1.049691607,0.001927299,0,19
SFU03,stretch,submax35,before,0.819890609,21.60781958,2.956817754,0.001525865,0.260748643,0.585186174,0.819890609,0.001545765,0,20
SFU03,stretch,submax35,before,1.791801968,21.64165147,8.998943765,0.004827156,0.262131436,1.841501994,1.791801968,0.003796408,0,21
SFU03,stretch,submax35,before,0.261210379,21.05368912,1.495491722,0.001803361,0.257816396,0.69947498,0.261210379,0.001228632,0,22
SFU03,stretch,submax35,before,0.677891202,20.84878634,3.307639609,0.001003164,0.258216284,0.388497611,0.677891202,0.001169308,0,23
SFU03,stretch,submax35,before,0.68192681,20.08807837,2.99708869,0.001767367,0.254837978,0.693525664,0.68192681,0.001241366,0,24
SFU03,stretch,submax35,before,0.740480206,20.78603722,4.059821891,0.002729408,0.255561189,1.068005773,0.740480206,0.001610431,0,25
SFU03,stretch,submax35,before,0.774110735,20.30090747,2.948669422,0.001208196,0.259555929,0.465485972,0.774110735,0.001191996,0,26
SFU03,stretch,submax35,before,0.604337439,19.13682854,3.634004623,0.001172928,0.259050446,0.45277993,0.604337439,0.001184214,0,27
SFU03,stretch,submax35,before,1.271132128,19.56027417,7.117584618,0.003056953,0.25692037,1.189844588,1.271132128,0.002687633,0,28
SFU03,stretch,submax35,before,0.929949118,20.43166349,6.115868921,0.003899643,0.257365324,1.515217009,0.929949118,0.002511507,0,29
SFU03,stretch,submax35,before,0.840395002,20.31093649,3.829879264,0.002031482,0.258682092,0.78531973,0.840395002,0.001599426,0,30
SFU03,stretch,submax35,pre,0.997508223,5.54614024,17.60635923,0.001320539,0.263858527,0.500472542,0.997508223,0.001333935,0,1
SFU03,stretch,submax35,pre,1.224825755,6.478630965,28.0344816,0.001789095,0.262773799,0.680849692,1.224825755,0.001472341,0,2
SFU03,stretch,submax35,pre,0.632128576,6.646046653,10.27837777,0.003591334,0.258194678,1.390940376,0.632128576,0.001220379,0,3
SFU03,stretch,submax35,pre,0.555963067,9.18791982,7.563987295,0.002516588,0.258814808,0.972350828,0.555963067,0.001833435,0,4
SFU03,stretch,submax35,pre,0.374074816,10.82611501,6.637571851,0.001018445,0.263128827,0.387051866,0.374074816,0.000581276,0,5
SFU03,stretch,submax35,pre,0.263262989,10.60324904,3.189042705,0.001718579,0.259413862,0.662485273,0.263262989,0.001541843,0,6
SFU03,stretch,submax35,pre,0.729094443,10.55177051,9.051613829,0.002276602,0.25728884,0.884842872,0.729094443,0.00228629,0,7
SFU03,stretch,submax35,pre,0.868763612,10.30847641,7.55287141,0.002482216,0.259869241,0.955178949,0.868763612,0.002583409,0,8
SFU03,stretch,submax35,pre,0.706160288,9.593071549,8.695116638,0.002414549,0.258761585,0.933117353,0.706160288,0.001916409,0,9
SFU03,stretch,submax35,pre,0.495155373,9.871211372,5.881964363,0.002436632,0.259470467,0.939078777,0.495155373,0.001274441,0,10
SFU03,stretch,submax35,pre,0.518698101,9.251546773,4.302811038,0.001220918,0.260001155,0.469581661,0.518698101,0.001216656,0,11
SFU03,stretch,submax35,pre,1.278884401,9.198814858,13.82899378,0.002047984,0.258081862,0.793540606,1.278884401,0.002216019,0,12
SFU03,stretch,submax35,pre,0.426600198,11.25830058,7.284898282,0.003178983,0.259646528,1.224350227,0.426600198,0.002475902,0,13
SFU03,stretch,submax35,pre,0.662568309,11.30829314,5.876572031,0.002357294,0.255460394,0.922763142,0.662568309,0.003028735,0,14
SFU03,stretch,submax35,pre,0.587715224,11.8224941,5.553387353,0.003906823,0.260325747,1.50074408,0.587715224,0.003243764,0,15
