subject,day,level,time,f_sd,cst_sd,fpc_sd,f_cst_r,fpc_cst_r,f_fpc_r,w
SFU07,stretch,submax10,pre,0.000597094,1.255564299,0.020466882,-0.023758523,0.140680857,0.914954269,6
SFU07,stretch,submax10,pre,0.000666958,1.152405605,0.02053612,0.152149477,0.494316497,0.736422256,7
SFU07,stretch,submax10,pre,0.000667412,0.754018864,0.015097111,0.214045009,0.508733238,-0.216879932,8
SFU07,stretch,submax10,pre,0.000938889,1.385445885,0.021058987,0.637580109,0.646127805,0.903035221,9
SFU07,stretch,submax10,pre,0.000581952,1.972247971,0.021377372,0.727592294,0.496180859,0.839196088,10
SFU07,stretch,submax10,pre,0.000325501,1.13274415,0.015932499,0.228816526,0.453146897,0.460590367,11
SFU07,stretch,submax10,pre,0.000694846,1.269952314,0.016261707,0.763474935,0.763025138,0.672302446,12
SFU07,stretch,submax10,pre,0.000433355,1.096358571,0.019524553,0.742716578,0.705050513,0.843311237,13
SFU07,stretch,submax10,pre,0.000404696,0.980570705,0.012706244,0.589945043,0.584435552,0.269448807,14
SFU07,stretch,submax10,pre,0.000463667,1.299758125,0.015553442,0.506068959,0.563590475,0.826439516,15
SFU07,stretch,submax10,pre,0.000220031,0.843549833,0.015537452,0.278819262,0.162321797,0.412032656,16
SFU07,stretch,submax10,pre,0.0003544,1.065355244,0.01350437,0.764024393,0.882350683,0.665161561,17
SFU07,stretch,submax10,pre,0.000582682,1.609371732,0.020584449,0.671702905,0.636963966,0.925909394,18
SFU07,stretch,submax10,pre,0.000474514,2.297201927,0.021785647,0.428107777,0.557213762,0.67238513,19
SFU07,stretch,submax10,pre,0.000443925,3.22685495,0.02220545,0.886702734,0.606760463,0.69956911,20
SFU07,stretch,submax10,pre,0.000344995,4.48108047,0.02131151,-0.28828906,-0.137468956,0.661306592,21
SFU07,stretch,submax10,pre,0.000497045,6.580568609,0,0,0,0,22
SFU07,stretch,submax10,pre,0.000827911,9.188715574,0,0,0,0,23
SFU07,stretch,submax10,pre,0.000635123,7.496212975,0,0,0,0,24
SFU07,stretch,submax10,pre,0.000406461,4.740386517,0,0,0,0,25
SFU07,stretch,submax10,pre,0.0005234,3.582741823,0,0,0,0,26
SFU07,stretch,submax10,pre,0.000429169,4.661238883,0,0,0,0,27
SFU07,stretch,submax10,pre,0.000424734,8.33478156,0,0,0,0,28
SFU07,stretch,submax10,pre,0.000639324,6.598756144,0,0,0,0,29
SFU07,stretch,submax10,pre,0.000996592,4.529893936,0,0,0,0,30
SFU07,stretch,submax10,post,0.000778663,1.013632596,0.019863079,0.847967926,0.749230582,0.786852611,1
SFU07,stretch,submax10,post,0.000675215,0.736315887,0.019660534,0.701854287,0.311626482,0.78946146,2
SFU07,stretch,submax10,post,0.000484828,1.669721373,0.022000103,0.6794942,0.522773973,0.804574332,3
SFU07,stretch,submax10,post,0.000615237,1.153048802,0.020693471,0.391471614,0.254298707,0.63913557,4
SFU07,stretch,submax10,post,0.000599297,1.246262442,0.021348078,0.750646424,0.693337331,0.927623139,5
SFU07,stretch,submax10,post,0.000461947,1.06904037,0.016850205,0.738456649,0.500610407,0.752964077,6
SFU07,stretch,submax10,post,0.000393863,0.64005836,0.020980282,0.448865955,0.497860536,0.731148003,7
SFU07,stretch,submax10,post,0.000503069,1.110742018,0.020966954,0.736216107,0.569506483,0.530898416,8
SFU07,stretch,submax10,post,0.00026506,0.618908631,0.019107882,0.159483418,0.453751779,-0.386894017,9
SFU07,stretch,submax10,post,0.000334785,0.470271599,0.010943081,0.565902134,0.413641998,0.840100987,10
SFU07,stretch,submax10,post,0.000284504,0.691637435,0.018807742,0.203487716,0.436354895,-0.384312318,11
SFU07,stretch,submax10,post,0.000211212,0.734870264,0.016581149,0.26302022,0.205281325,-0.062691455,12
SFU07,stretch,submax10,post,0.000247204,1.706052174,0.018466825,0.597320909,0.864493104,0.680064957,13
SFU07,stretch,submax10,post,0.000382926,1.992787523,0.020979795,0.454207804,0.628665128,0.790426246,14
SFU07,stretch,submax10,post,0.000521761,1.8237516,0.021973353,0.672068255,0.360046053,0.737935424,15
SFU07,stretch,submax10,post,0.000568513,0.953663848,0.018460322,0.666466547,0.699426792,0.779071947,16
SFU07,stretch,submax10,post,0.000258008,0.492402917,0.01620524,0.429803829,0.490963323,-0.420947957,17
SFU07,stretch,submax10,post,0.000246147,0.826939887,0.015753443,0.287803754,0.462676352,0.198020811,18
SFU07,stretch,submax10,post,0.000374764,1.599639002,0.020159787,0.696615503,0.666249069,0.612571797,19
SFU07,stretch,submax10,post,0.00054054,1.066053519,0.018950472,0.063775303,-0.169366598,0.891354764,20
SFU07,stretch,submax10,post,0.000372079,1.447835018,0.021797876,0.584591427,0.556990654,0.617755668,21
SFU07,stretch,submax10,post,0.000245687,1.081561631,0.01920855,0.533994417,0.792705392,0.266518198,22
SFU07,stretch,submax10,post,0.000779965,1.531024302,0.022066992,0.861942888,0.793639914,0.888804107,23
SFU07,stretch,submax10,post,0.000434016,1.697293007,0.02198761,0.639157856,0.893264409,0.674477834,24
SFU07,stretch,submax10,post,0.000692846,1.825201638,0.021248932,0.865215894,0.736611442,0.880322409,25
SFU07,stretch,submax10,post,0.000437043,1.309087476,0.016623309,0.592059791,0.735890822,0.758004926,26
SFU07,stretch,submax10,post,0.000279848,0.963551192,0.021816525,0.579320967,0.726722222,0.816010971,27
SFU07,stretch,submax10,post,0.000865492,1.022522099,0.01388826,0.416577332,-0.110148641,0.641839009,28
SFU07,stretch,submax10,post,0.000823741,1.623585636,0.021479419,0.73594301,0.66740503,0.930602918,29
SFU07,stretch,submax10,post,0.000560728,2.053627483,0.021320883,0.799038924,0.861593872,0.704774889,30
SFU07,stretch,submax35,before,0.001914913,6.5943538,0,0,0,0,1
SFU07,stretch,submax35,before,0.001465606,4.094572512,0,0,0,0,2
SFU07,stretch,submax35,before,0.00170042,9.381874487,0,0,0,0,3
SFU07,stretch,submax35,before,0.001334088,3.889867357,0.021802054,0,0,0,4
SFU07,stretch,submax35,before,0.001006613,5.614580822,0,0,0,0,5
SFU07,stretch,submax35,before,0.00352191,6.370898188,0,0,0,0,6
SFU07,stretch,submax35,before,0.000527342,4.695811328,0,0,0,0,7
SFU07,stretch,submax35,before,0.001025474,9.423361634,0,0,0,0,8
SFU07,stretch,submax35,before,0.001340859,10.58421364,0,0,0,0,9
SFU07,stretch,submax35,before,0.000722465,6.981794103,0,0,0,0,10
SFU07,stretch,submax35,before,0.001206079,12.41634048,0,0,0,0,11
SFU07,stretch,submax35,before,0.000567624,4.523880529,0,0,0,0,12
SFU07,stretch,submax35,before,0.001277269,4.108657419,0,0,0,0,13
SFU07,stretch,submax35,before,0.001566521,3.668455445,0,0,0,0,14
SFU07,stretch,submax35,before,0.001533375,1.395795743,0.019524166,0,0,0,15
SFU07,stretch,submax35,before,0.003615044,0.688808606,0.014017236,0,0,0,16
SFU07,stretch,submax35,before,0.00173409,1.896766232,0,0,0,0,17
SFU07,stretch,submax35,before,0.00159813,3.177660492,0,0,0,0,18
SFU07,stretch,submax35,before,0.001528463,2.766762948,0,0,0,0,19
SFU07,stretch,submax35,before,0.001245867,11.37969926,0,0,0,0,20
SFU07,stretch,submax35,before,0.00043624,4.094259937,0,0,0,0,21
SFU07,stretch,submax35,before,0.002005258,4.786227502,0,0,0,0,22
SFU07,stretch,submax35,before,0.000863421,1.768053135,0.01467135,0,0,0,23
SFU07,stretch,submax35,before,0.001254501,2.688857073,0,0,0,0,24
SFU07,stretch,submax35,before,0.000859871,1.704805326,0,0,0,0,25
SFU07,stretch,submax35,before,0.000919707,3.051082295,0,0,0,0,26
SFU07,stretch,submax35,before,0.001078201,4.409087493,0,0,0,0,27
SFU07,stretch,submax35,before,0.001051611,1.903597207,0.020590114,0,0,0,28
SFU07,stretch,submax35,before,0.001471459,8.233645085,0,0,0,0,29
SFU07,stretch,submax35,before,0.001829346,3.51685733,0,0,0,0,30
SFU07,stretch,submax35,pre,0.002325652,1.239294583,0.019188685,0.435272347,0.596888254,0.897487429,1
SFU07,stretch,submax35,pre,0.002361954,0.7261924,0.010135772,0.183097495,0.709137925,0.618218013,2
SFU07,stretch,submax35,pre,0.000829429,0.425931048,0.015382308,0.249930512,0.576278038,0.599731789,3
SFU07,stretch,submax35,pre,0.002034584,0.93072326,0.018883869,0.31044718,0.387781153,0.548502707,4
SFU07,stretch,submax35,pre,0.000986474,1.308680634,0.020040359,0.680944744,0.654378547,0.904690448,5
SFU07,stretch,submax35,pre,0.00131996,1.445168415,0.01180532,0.703347928,0.662322301,0.51096908,6
SFU07,stretch,submax35,pre,0.002119055,9.076263258,0,0,0,0,7
SFU07,stretch,submax35,pre,0.002032112,6.553958176,0,0,0,0,8
SFU07,stretch,submax35,pre,0.001362626,6.412872014,0,0,0,0,9
SFU07,stretch,submax35,pre,0.001373401,7.918159148,0,0,0,0,10
SFU07,stretch,submax35,pre,0.00197684,6.21267586,0,0,0,0,11
SFU07,stretch,submax35,pre,0.001521939,4.134715262,0,0,0,0,12
SFU07,stretch,submax35,pre,0.000577283,8.903557987,0,0,0,0,13
SFU07,stretch,submax35,pre,0.000708882,11.85823306,0,0,0,0,14
SFU07,stretch,submax35,pre,0.001085161,4.688870677,0.018861094,0.732386408,0.770959068,0.840928229,15
SFU07,stretch,submax35,pre,0.003532035,5.518550592,0,0,0,0,16
SFU07,stretch,submax35,pre,0.003256587,6.672490008,0,0,0,0,17
SFU07,stretch,submax35,pre,0.001609991,1.872861879,0,0,0,0,18
SFU07,stretch,submax35,pre,0.002648833,2.293166021,0.018526654,0.214020889,0.316146107,0.547499723,19
SFU07,stretch,submax35,pre,0.001376441,0.924707325,0.02088754,0.513966277,0.566515048,0.67298682,20
SFU07,stretch,submax35,pre,0.001512143,0.812882137,0.01987815,0.496637248,0.796276654,0.473604732,21
SFU07,stretch,submax35,pre,0.002071131,1.162190125,0.005083011,0.289192969,0.462312005,-0.009714507,22
SFU07,stretch,submax35,pre,0.002468394,1.564979707,0.020300353,0.472644239,0.963272029,0.642267909,23
SFU07,stretch,submax35,pre,0.00204803,0.794159701,0.015464368,0.288105324,0.593396217,0.432554444,24
SFU07,stretch,submax35,pre,0.002165307,0.814857825,0.003769236,0.596312691,0.097938249,-0.361555502,25
SFU07,stretch,submax35,pre,0.002264919,0.995410131,0.007862603,0.200444981,0.783566226,-0.103644242,26
SFU07,stretch,submax35,pre,0.000875279,0.563298733,0.008373211,0.446570839,0.672955724,0.280533244,27
SFU07,stretch,submax35,pre,0.000982993,0.935083739,0.012863018,0.164437668,0.677907553,0.154513026,28
SFU07,stretch,submax35,pre,0.001689956,1.353887654,0.020548466,0.527114678,0.593411523,0.440365072,29
SFU07,stretch,submax35,pre,0.002468779,1.525439104,0.019590343,0.53647046,0.666590183,0.869898115,30
SFU07,stretch,submax35,post,0.001215704,0.617859231,0.008005836,0.610935026,0.785853528,0.828689681,1
SFU07,stretch,submax35,post,0.001645671,0.954178827,0.019629479,0.344954688,0.551909543,0.831069275,2
SFU07,stretch,submax35,post,0.002777082,1.316269734,0.020899253,0.902842613,0.91843221,0.946202482,3
SFU07,stretch,submax35,post,0.001365941,0.791293779,0.020543481,0.545112268,0.632528136,0.44548076,4
SFU07,stretch,submax35,post,0.00153977,0.768639495,0.016896323,0.556010875,0.870522031,0.438450735,5
SFU07,stretch,submax35,post,0.004603607,1.105999711,0.020481514,0.811651132,0.785830968,0.846188839,6
SFU07,stretch,submax35,post,0.00160501,0.815219675,0.017892658,0.671892308,0.720480394,0.768263169,7
SFU07,stretch,submax35,post,0.002215694,0.889683587,0.020315663,0.882701572,0.064376792,-0.183300258,8
SFU07,stretch,submax35,post,0.001047185,1.140680748,0.020557218,0.444226519,0.188333729,-0.276437551,9
SFU07,stretch,submax35,post,0.001482475,1.316020215,0.020047836,0.874735931,0.805625725,0.669824302,10
SFU07,stretch,submax35,post,0.000900245,1.220157025,0.017815692,0.630656765,0.483689562,0.267288324,11
SFU07,stretch,submax35,post,0.001125916,1.500292971,0.02061537,-0.077556979,0.761284299,-0.205846324,12
SFU07,stretch,submax35,post,0.002029393,1.223737248,0.014755808,0.501620818,0.026090738,0.324392281,13
SFU07,stretch,submax35,post,0.003297981,1.988492339,0.019251196,0.436953025,0.474044977,0.786246293,14
SFU07,stretch,submax35,post,0.002306033,2.061500418,0.021346521,0.719105439,0.727321377,0.761602748,15
SFU07,stretch,submax35,post,0.001786835,1.773841341,0.018470111,0.739019339,0.453776619,0.244929163,16
SFU07,stretch,submax35,post,0.001405051,2.015704432,0.021355172,0.416252557,0.680618421,0.717772194,17
SFU07,stretch,submax35,post,0.000684664,1.108912115,0.007761781,0.137393502,0.823967942,-0.051806896,18
SFU07,stretch,submax35,post,0.001629729,1.059223348,0.007863214,0.726296194,0.155588197,0.083723491,19
SFU07,stretch,submax35,post,0.001163516,1.568499602,0.019385218,0.55883065,0.651345546,0.457793945,20
SFU07,stretch,submax35,post,0.002503991,1.302679461,0.020318482,0.843516032,0.709200586,0.87823175,21
SFU07,stretch,submax35,post,0.003583529,2.020091205,0.019712844,0.913338214,0.810722365,0.857457031,22
SFU07,stretch,submax35,post,0.001124673,1.311077968,0.006594825,0.433935099,-0.073417903,0.63554769,23
SFU07,stretch,submax35,post,0.001880677,2.04793658,0.019142369,0.749924005,0.928773098,0.77761709,24
SFU07,stretch,submax35,post,0.003472964,1.254846077,0.013014007,0.547354229,0.62734851,0.859044009,25
SFU07,stretch,submax35,post,0.002000727,0.875013691,0.014151443,0.626142312,0.593007832,0.003537571,26
SFU07,stretch,submax35,post,0.002685517,0.917432354,0.01860657,0.597609014,0.508187213,0.686928546,27
SFU07,stretch,submax35,post,0.002142048,1.188154816,0.018688046,0.738823505,0.722043868,0.867725265,28
SFU07,stretch,submax35,post,0.004324388,0.553307202,0.01702107,0.216342393,0.371287455,0.866693679,29
SFU07,stretch,submax35,post,0.002461746,1.932850616,0.021197073,0.879535941,0.861565596,0.821737494,30
SFU07,control,submax10,before,0.000475056,1.18356641,0.018668017,0.513942531,0.175086979,0.618041684,1
SFU07,control,submax10,before,0.000749702,0.915815802,0.019322193,0.981550672,0.476620855,0.404927612,2
SFU07,control,submax10,before,0.001328481,0.884942792,0.009185922,0.605657801,0.57815433,0.862780048,3
SFU07,control,submax10,before,0.00090807,0.75475753,0.012369872,0.175946727,0.267038795,0.826646243,4
SFU07,control,submax10,before,0.000398638,0.712239108,0.016375375,0.584550406,0.570567436,0.724214923,5
SFU07,control,submax10,before,0.000545636,0.635932064,0.020284052,0.800178011,0.894060479,0.802086602,6
SFU07,control,submax10,before,0.000690722,0.829351188,0.014455004,0.677339689,0.160551837,-0.008157579,7
SFU07,control,submax10,before,0.00026656,0.579028734,0.014634506,0.910537145,0.838875147,0.833718784,8
SFU07,control,submax10,before,0.000341898,0.457753187,0.005052967,0.776494875,0.013996645,-0.039355701,9
SFU07,control,submax10,before,0.000553684,0.894689861,0.017907813,0.533296685,0.504452399,0.795074044,10
SFU07,control,submax10,before,0.000927921,0.890470045,0.016787867,-0.043932598,0.501541662,-0.319613335,11
SFU07,control,submax10,before,0.000234622,1.174819707,0.021077732,-0.138226831,0.755563109,0.086153144,12
SFU07,control,submax10,before,0.000207975,0.463064903,0.012211292,0.327912945,0.11448583,0.286197915,13
SFU07,control,submax10,before,0.000419456,1.021918961,0.02038853,0.778707243,0.538628895,0.867718416,14
SFU07,control,submax10,before,0.000351568,0.69474739,0.018615846,0.761969521,0.845321819,0.712056934,15
SFU07,control,submax10,before,0.000263564,0.496870454,0.019601176,0.512271374,0.743713201,0.608425092,16
SFU07,control,submax10,before,0.000264436,0.636527344,0.020983249,0.706179564,0.52275898,0.818971534,17
SFU07,control,submax10,before,0.000383659,0.899623297,0.020650481,0.012622442,0.874619514,0.253549464,18
SFU07,control,submax10,before,0.000370295,0.482588408,0.021143976,0.652991271,0.737461303,0.701097611,19
SFU07,control,submax10,before,0.000732184,0.519959286,0.015542696,0.691248483,0.543602757,0.856296032,20
SFU07,control,submax10,before,0.000516356,0.625757676,0.019672533,0.678760128,0.671816714,0.836677722,21
SFU07,control,submax10,before,0.000330512,0.866762817,0.019521078,0.496912899,0.436687741,0.660670458,22
SFU07,control,submax10,before,0.000542865,0.764691876,0.021997144,-0.111366872,0.166761918,0.558330349,23
SFU07,control,submax10,before,0.000592184,1.12927994,0.019704901,0.298592705,0.642608214,0.342375567,24
SFU07,control,submax10,before,0.000624106,0.82791974,0.021207923,0.413596071,0.428354894,0.942224342,25
SFU07,control,submax10,before,0.000738602,0.654864255,0.02001181,-0.023225562,0.237042402,0.667425047,26
SFU07,control,submax10,before,0.000685454,0.470283685,0.015848651,0.304100226,0.228613599,0.934145331,27
SFU07,control,submax10,before,0.00049172,0.704951107,0.021839257,0.665189306,0.666927883,0.697352349,28
SFU07,control,submax10,before,0.000243867,0.461365027,0.019917969,0.3122417,0.323786029,0.076799735,29
SFU07,control,submax10,before,0.000256475,0.532302127,0.017746999,0.663529554,0.138085957,0.304013009,30
SFU07,control,submax10,pre,0.000296807,0.769199777,0.018792125,0.480014212,-0.114110165,0.063678963,1
SFU07,control,submax10,pre,0.00036191,1.898385752,0.020659211,0.687623364,0.779066535,0.452426959,2
SFU07,control,submax10,pre,0.000646517,1.347474324,0.020358198,0.754622096,0.43133556,0.619846426,3
SFU07,control,submax10,pre,0.001125288,1.113591496,0.018745561,0.237060113,0.586729398,0.072516376,4
SFU07,control,submax10,pre,0.001004709,3.031766664,0.021270424,0.801855129,0.514030836,0.706553105,5
SFU07,control,submax10,pre,0.000403581,3.972459351,0,0,0,0,6
SFU07,control,submax10,pre,0.000543967,0.472410248,0.003494188,-0.319677764,0.645955034,-0.480716758,7
SFU07,control,submax10,pre,0.000207624,0.936689823,0.020927015,-0.144042466,0.562427072,0.023174731,8
SFU07,control,submax10,pre,0.000452861,2.252335581,0.021375668,0.473580126,0.791057957,0.818324901,9
SFU07,control,submax10,pre,0.000516578,1.287684329,0.019918367,0.519345577,0.495086605,0.786714231,10
SFU07,control,submax10,pre,0.000685719,2.112065735,0.022030832,0.637647871,0.842014477,0.874253804,11
SFU07,control,submax10,pre,0.000914494,1.505005563,0.02080011,0.300438091,0.388392516,0.929369066,12
SFU07,control,submax10,pre,0.000317082,0.912346794,0.015751608,0.091574516,-0.000271828,0.537383952,13
SFU07,control,submax10,pre,0.001579294,1.760903714,0.021457266,0.831546875,0.878610906,0.652649106,14
SFU07,control,submax10,pre,0.000673003,1.224989949,0.020382655,0.198091833,0.196192784,0.757643167,15
SFU07,control,submax10,pre,0.000456949,3.260677316,0,0,0,0,16
SFU07,control,submax10,pre,0.000319487,1.733340188,0.018458774,0.460615924,0.729341164,0.017560441,17
SFU07,control,submax10,pre,0.000358092,1.360285796,0.018701825,0.620385612,0.806703733,0.252522976,18
SFU07,control,submax10,pre,0.000549431,0.688753422,0.014452915,0.153627535,0.276055762,0.781571795,19
SFU07,control,submax10,pre,7.62E-05,0.967792406,0.008885503,0.350511202,0.435459463,0.097466593,20
SFU07,control,submax10,pre,0.000275217,1.276097019,0.013664007,0.464510112,0.506454476,0.637076213,21
SFU07,control,submax10,pre,0.000396384,1.53174317,0.017506211,0.146572432,0.113297835,0.890838797,22
SFU07,control,submax10,pre,0.000584318,1.599396448,0.019689773,0.648033957,0.547231122,0.848980537,23
SFU07,control,submax10,pre,0.000360416,1.880162052,0.01906021,0.382951359,0.462351875,0.481078707,24
SFU07,control,submax10,pre,0.000869689,2.056762977,0.019515045,0.862754002,0.602214752,0.766279462,25
SFU07,control,submax10,pre,0.000689747,1.904293887,0.020659066,0.620949398,0.372190837,0.686577143,26
SFU07,control,submax10,pre,0.000425894,1.298713056,0.02167652,0.487204314,0.695792717,0.891353764,27
SFU07,control,submax10,pre,0.000698389,2.104115162,0.022033194,0.211625936,0.252384605,0.970997352,28
SFU07,control,submax10,pre,0.000401997,1.667946587,0.019565802,0.419019785,0.266554011,0.904264866,29
SFU07,control,submax10,pre,0.000260961,1.824346974,0.021322901,0.621786402,0.719208237,0.952697469,30
SFU07,control,submax10,post,0.000466454,0.568659543,0.016601357,0.628224305,0.325765143,0.570367828,1
SFU07,control,submax10,post,0.00070148,1.127009816,0.021426702,0.752197131,0.779579027,0.969970071,2
SFU07,control,submax10,post,0.000556952,0.548293456,0.015554025,0.733529103,0.346847526,0.561888046,3
SFU07,control,submax10,post,0.000366935,0.82104605,0,0,0,0,4
SFU07,control,submax10,post,0.000373365,0.410926403,0.018071016,0.576727388,0.84944892,0.72895141,5
SFU07,control,submax10,post,0.000407049,0.668156312,0.021243924,0.667194072,0.906318102,0.741132322,6
SFU07,control,submax10,post,0.000790455,0.519265643,0.020101707,0.760441386,0.750360128,0.904484804,7
SFU07,control,submax10,post,0.00036794,0.478340153,0.016563933,0.39965989,0.417234858,0.804135951,8
SFU07,control,submax10,post,0.000527025,0.461146755,0.015104853,0.838741565,0.857456557,0.720725534,9
SFU07,control,submax10,post,0.00080842,0.708609994,0.020563301,0.771061656,0.833102376,0.524807188,10
SFU07,control,submax10,post,0.0001591,0.393833219,0.013054368,0.16712167,0.568164884,-0.019855343,11
SFU07,control,submax10,post,0.00031691,0.617256603,0.020661201,0.811213111,0.896997854,0.627157287,12
SFU07,control,submax10,post,0.000755571,0.643431082,0.021302719,0.210964842,0.647579897,0.63815867,13
SFU07,control,submax10,post,0.000805437,0.62299347,0.018180813,0.469584403,0.396966853,0.864996156,14
SFU07,control,submax10,post,0.000373145,0.517312809,0.006908011,0.014713405,0.749118848,-0.384792241,15
SFU07,control,submax10,post,0.000177792,0.406771271,0.017700477,0.279432514,0.561547074,0.499876955,16
SFU07,control,submax10,post,0.000482693,1.061330462,0.021867713,0.599003003,0.699548833,0.926164631,17
SFU07,control,submax10,post,0.000311535,0.866646397,0.019939059,0.638323585,0.813094745,0.807216649,18
SFU07,control,submax10,post,0.000272935,0.882557092,0.021832783,0.320551693,0.062042084,0.29929405,19
SFU07,control,submax10,post,0.000919979,1.155176316,0.021505067,0.380008772,0.434801053,0.675076491,20
SFU07,control,submax10,post,0.000363448,0.85505232,0.020854981,0.484567647,0.819512163,0.659123944,21
SFU07,control,submax10,post,0.00017813,0.56159012,0.015238357,0.674376978,0.069545629,-0.269517729,22
SFU07,control,submax10,post,0.000414909,0.399393308,0.015272588,0.679565296,0.335935296,0.486191987,23
SFU07,control,submax10,post,0.00060351,0.788663603,0.020846444,0.594761835,0.394597036,0.495607089,24
SFU07,control,submax10,post,0.000319778,0.321868061,0.011367356,0.145599961,0.020534073,0.174532945,25
SFU07,control,submax10,post,0.000396971,0.542272715,0.005703553,0.754537427,0.427822035,0.761985713,26
SFU07,control,submax10,post,0.00034098,0.596883814,0.008371175,0.380405251,-0.118251207,0.768593997,27
SFU07,control,submax10,post,0.000413296,0.519624946,0.020365984,0.499473499,0.405198181,0.817320535,28
SFU07,control,submax10,post,0.000204493,0.636370826,0.012837296,0.743623957,0.664055407,0.135945906,29
SFU07,control,submax10,post,0.000308885,0.639087672,0.019265464,0.423702134,0.242239025,0.840934163,30
SFU07,control,submax35,before,0.001487509,0.238575952,0.020629904,0.558660199,0.328507948,0.771690681,1
SFU07,control,submax35,before,0.00086106,0.431521549,0.021870939,0.460414806,0.662735784,0.662331596,2
SFU07,control,submax35,before,0.001262429,0.359383933,0.021492528,0.798486334,0.647682795,0.873104924,3
SFU07,control,submax35,before,0.001333265,0.484428428,0.020801973,0.482190118,0.638879972,0.095026063,4
SFU07,control,submax35,before,0.001861273,0.232516293,0.020965758,0.536213231,0.623918363,0.904452545,5
SFU07,control,submax35,before,0.001276807,0.185836735,0.013936323,-0.244496951,0.765945042,0.008885352,6
SFU07,control,submax35,before,0.000638134,0.27340435,0.021850378,0.478841021,0.221374256,0.222356852,7
SFU07,control,submax35,before,0.001960769,0.789804712,0.020286119,0.554122637,0.356502248,-0.11980311,8
SFU07,control,submax35,before,0.002647125,0.534452191,0.021902766,0.505320715,0.473417431,0.286796741,9
SFU07,control,submax35,before,0.002154609,0.558920311,0.0209424,0.695294962,0.719225857,0.577640876,10
SFU07,control,submax35,before,0.003210999,0.688232837,0,0,0,0,11
SFU07,control,submax35,before,0.001405634,0.754208567,0,0,0,0,12
SFU07,control,submax35,before,0.001266253,0.542591721,0,0,0,0,13
SFU07,control,submax35,before,0.001729015,0.519142556,0.020469912,0.557901546,0.520255109,0.739207991,14
SFU07,control,submax35,before,0.001615061,0.395423492,0,0,0,0,15
SFU07,control,submax35,before,0.001653243,0.757113525,0,0,0,0,16
SFU07,control,submax35,before,0.002205693,0.908713901,0.021986544,0.21846849,0.880960961,0.014607882,17
SFU07,control,submax35,before,0.002734851,0.513821444,0.021382294,0.750717287,0.773684321,0.935340576,18
SFU07,control,submax35,before,0.002312883,0.551300984,0.021480701,0.831563337,0.822578882,0.934831276,19
SFU07,control,submax35,before,0.000601889,0.387680315,0.020381695,0.41388845,0.399180385,0.521903579,20
SFU07,control,submax35,before,0.001889547,0.422085069,0.0130788,0.137630971,0.345388481,0.615371492,21
SFU07,control,submax35,before,0.003525853,0.51344724,0.016685242,0.087567781,0.559160562,0.435249392,22
SFU07,control,submax35,before,0.001579036,0.658137104,0.004393535,0.559378772,0.522544193,0.129628402,23
SFU07,control,submax35,before,0.001807323,0.47624475,0.020122396,0.629513498,0.71053842,0.699626853,24
SFU07,control,submax35,before,0.000782802,1.055223854,0.015244657,0.537490711,0.890595861,0.484443724,25
SFU07,control,submax35,before,0.001632196,0.704502693,0.017739767,0.410265478,0.299284756,0.858863742,26
SFU07,control,submax35,before,0.001673611,0.841934198,0.017834468,0.823283151,0.539583928,0.649457044,27
SFU07,control,submax35,before,0.001071629,0.450480989,0.020582677,0.384995385,0.845831584,0.222799744,28
SFU07,control,submax35,before,0.001002488,0.765350131,0.020849729,0.772089574,0.583799196,0.491983818,29
SFU07,control,submax35,before,0.002745674,0.751443238,0.017633817,0.519062173,0.798416748,0.787402216,30
SFU07,control,submax35,pre,0.001195179,0.422874956,0.019101815,0.402331469,0.325657259,0.457737395,1
SFU07,control,submax35,pre,0.001796277,0.480213456,0.019913989,0.72599975,0.610536936,0.667236378,2
SFU07,control,submax35,pre,0.001721707,0.561240464,0.018254376,0.276171864,0.763491794,0.386427996,3
SFU07,control,submax35,pre,0.001220258,0.609967531,0.020119813,0.714560615,0.825785907,0.763145297,4
SFU07,control,submax35,pre,0.001466204,0.562181767,0.017627887,0.59046631,0.466558439,0.798167852,5
SFU07,control,submax35,pre,0.001161579,0.422354912,0.020860688,0.519057596,0.611312237,0.80250621,6
SFU07,control,submax35,pre,0.00068568,0.276098586,0.012418299,0.365311945,0.431366188,-0.513725706,7
SFU07,control,submax35,pre,0.002943692,1.079247222,0.021203051,0.623275893,0.686311305,0.962661529,8
SFU07,control,submax35,pre,0.002590972,0.50583588,0.01330886,0.83417679,0.692408085,0.509214121,9
SFU07,control,submax35,pre,0.000919467,0.570581699,0.019241515,0.234101625,0.799752005,0.542853311,10
SFU07,control,submax35,pre,0.001724511,0.366895749,0.018065508,0.540789423,0.538165701,0.893696745,11
SFU07,control,submax35,pre,0.000706991,0.330334021,0.019995846,0.487988141,0.53311259,0.117959729,12
SFU07,control,submax35,pre,0.001446643,0.691751611,0.021091498,0.832957385,0.711945115,0.8948284,13
SFU07,control,submax35,pre,0.001800683,0.555598894,0.017336275,0.338793296,0.356790959,0.924784715,14
SFU07,control,submax35,pre,0.001610216,0.394059099,0.016945444,0.863690943,0.74032772,0.576022637,15
SFU07,control,submax35,pre,0.002168281,0.657368046,0.021603858,0.970921497,0.978657907,0.983217969,16
SFU07,control,submax35,pre,0.001518755,0.475964831,0.020291232,0.440286786,0.717033065,0.837893521,17
